v(drain) v(gate) v(source) i(vd) i(vg) i(vs) i(vb)
0.6 1.1 0.8 6.459496e-12 -8.30802e-12 1.848154e-12 -5.55112e-17
0.65 1.1 0.8 4.886611e-12 -6.73506e-12 1.848188e-12 -5.55112e-17
0.7 1.1 0.8 3.626669e-12 -5.47473e-12 1.848216e-12 -5.55112e-17
0.75 1.1 0.8 2.628506e-12 -4.47686e-12 1.848243e-12 -5.55112e-17
0.8 1.1 0.8 1.848303e-12 -3.6966e-12 1.848303e-12 -5.55112e-17
0.85 1.1 0.8 1.248391e-12 -3.09708e-12 1.848679e-12 -5.55112e-17
0.9 1.1 0.8 7.946297e-13 -2.64588e-12 1.85166e-12 -5.55112e-17
0.95 1.1 0.8 4.420583e-13 -2.31726e-12 1.87515e-12 -5.55112e-17
1.0 1.1 0.8 2.973362e-14 -2.08678e-12 2.057175e-12 -5.55112e-17
1.05 1.1 0.8 -1.50645e-12 -1.93623e-12 3.44249e-12 0.0
1.1 1.1 0.8 -1.19359e-11 -1.8483e-12 1.378419e-11 -1.11022e-16
0.0 1.1 0.85 8.487872e-11 -8.61031e-11 1.22648e-12 -1.97065e-15
0.05 1.1 0.85 7.074457e-11 -7.19758e-11 1.231426e-12 -5.55112e-17
0.1 1.1 0.85 5.8732e-11 -5.99671e-11 1.235223e-12 -5.55112e-17
0.15 1.1 0.85 4.854757e-11 -4.97855e-11 1.238162e-12 -5.55112e-17
0.2 1.1 0.85 3.993734e-11 -4.11777e-11 1.24045e-12 -5.55112e-17
0.25 1.1 0.85 3.268035e-11 -3.39222e-11 1.242239e-12 -5.55112e-17
0.3 1.1 0.85 2.658455e-11 -2.7828e-11 1.243641e-12 -5.55112e-17
0.35 1.1 0.85 2.14832e-11 -2.2728e-11 1.244743e-12 -5.55112e-17
0.4 1.1 0.85 1.723168e-11 -1.84768e-11 1.245609e-12 -5.55112e-17
0.45 1.1 0.85 1.370478e-11 -1.49507e-11 1.24629e-12 -5.55112e-17
0.5 1.1 0.85 1.079416e-11 -1.2041e-11 1.246826e-12 -5.55112e-17
0.55 1.1 0.85 8.406302e-12 -9.65361e-12 1.247248e-12 -5.55112e-17
0.6 1.1 0.85 6.460532e-12 -7.70806e-12 1.24758e-12 -5.55112e-17
0.65 1.1 0.85 4.887419e-12 -6.13554e-12 1.247842e-12 -5.55112e-17
0.7 1.1 0.85 3.627297e-12 -4.87521e-12 1.248051e-12 -5.55112e-17
0.75 1.1 0.85 2.628991e-12 -3.87734e-12 1.248221e-12 -5.55112e-17
0.8 1.1 0.85 1.848679e-12 -3.09708e-12 1.248391e-12 -5.55112e-17
0.85 1.1 0.85 1.248766e-12 -2.49756e-12 1.248766e-12 -5.55112e-17
0.9 1.1 0.85 7.956678e-13 -2.04636e-12 1.251085e-12 -5.55112e-17
0.95 1.1 0.85 4.483999e-13 -1.71774e-12 1.269272e-12 -5.55112e-17
1.0 1.1 0.85 7.624339e-14 -1.48725e-12 1.411128e-12 -5.55112e-17
1.05 1.1 0.85 -1.16065e-12 -1.33626e-12 2.497152e-12 0.0
1.1 1.1 0.85 -9.39218e-12 -1.24833e-12 1.064094e-11 -1.11022e-16
0.0 1.1 0.9 8.503034e-11 -8.56524e-11 6.240727e-13 -1.97065e-15
0.05 1.1 0.9 7.086203e-11 -7.15255e-11 6.631791e-13 -5.55112e-17
0.1 1.1 0.9 5.882347e-11 -5.95164e-11 6.929703e-13 -5.55112e-17
0.15 1.1 0.9 4.861908e-11 -4.93348e-11 7.158724e-13 -5.55112e-17
0.2 1.1 0.9 3.999339e-11 -4.07265e-11 7.336144e-13 -5.55112e-17
0.25 1.1 0.9 3.272437e-11 -3.34719e-11 7.47442e-13 -5.55112e-17
0.3 1.1 0.9 2.661915e-11 -2.73772e-11 7.582662e-13 -5.55112e-17
0.35 1.1 0.9 2.15104e-11 -2.22773e-11 7.66764e-13 -5.55112e-17
0.4 1.1 0.9 1.725306e-11 -1.80265e-11 7.734468e-13 -5.55112e-17
0.45 1.1 0.9 1.372158e-11 -1.45004e-11 7.787067e-13 -5.55112e-17
0.5 1.1 0.9 1.080736e-11 -1.15903e-11 7.828485e-13 -5.55112e-17
0.55 1.1 0.9 8.416659e-12 -9.20242e-12 7.861106e-13 -5.55112e-17
0.6 1.1 0.9 6.468651e-12 -7.25775e-12 7.88681e-13 -5.55112e-17
0.65 1.1 0.9 4.893773e-12 -5.68434e-12 7.907082e-13 -5.55112e-17
0.7 1.1 0.9 3.632257e-12 -4.42402e-12 7.923106e-13 -5.55112e-17
0.75 1.1 0.9 2.632845e-12 -3.42659e-12 7.93586e-13 -5.55112e-17
0.8 1.1 0.9 1.85166e-12 -2.64588e-12 7.946297e-13 -5.55112e-17
0.85 1.1 0.9 1.251085e-12 -2.04636e-12 7.956678e-13 -5.55112e-17
0.9 1.1 0.9 7.979859e-13 -1.59606e-12 7.979859e-13 -5.55112e-17
0.95 1.1 0.9 4.547171e-13 -1.26743e-12 8.12174e-13 -5.55112e-17
1.0 1.1 0.9 1.144208e-13 -1.0365e-12 9.221705e-13 -5.55112e-17
1.05 1.1 0.9 -8.8416e-13 -8.85958e-13 1.76988e-12 0.0
1.1 1.1 0.9 -7.36824e-12 -7.98028e-13 8.16623e-12 -1.11022e-16
0.0 1.1 0.95 8.620607e-11 -8.53233e-11 -8.8074e-13 -1.97065e-15
0.05 1.1 0.95 7.176823e-11 -7.11968e-11 -5.72096e-13 -5.55112e-17
0.1 1.1 0.95 5.952642e-11 -5.91873e-11 -3.3906e-13 -5.55112e-17
0.15 1.1 0.95 4.916719e-11 -4.90057e-11 -1.6132e-13 -5.55112e-17
0.2 1.1 0.95 4.042244e-11 -4.03979e-11 -2.45147e-14 -5.55112e-17
0.25 1.1 0.95 3.306113e-11 -3.31428e-11 8.159803e-14 -5.55112e-17
0.3 1.1 0.95 2.688393e-11 -2.70481e-11 1.64404e-13 -5.55112e-17
0.35 1.1 0.95 2.171877e-11 -2.19487e-11 2.293074e-13 -5.55112e-17
0.4 1.1 0.95 1.74171e-11 -1.76974e-11 2.803266e-13 -5.55112e-17
0.45 1.1 0.95 1.38507e-11 -1.41713e-11 3.205005e-13 -5.55112e-17
0.5 1.1 0.95 1.090897e-11 -1.12608e-11 3.521622e-13 -5.55112e-17
0.55 1.1 0.95 8.496563e-12 -8.87335e-12 3.771256e-13 -5.55112e-17
0.6 1.1 0.95 6.531438e-12 -6.92824e-12 3.968128e-13 -5.55112e-17
0.65 1.1 0.95 4.943055e-12 -5.35572e-12 4.123454e-13 -5.55112e-17
0.7 1.1 0.95 3.670875e-12 -4.09539e-12 4.246113e-13 -5.55112e-17
0.75 1.1 0.95 2.66303e-12 -3.09708e-12 4.343203e-13 -5.55112e-17
0.8 1.1 0.95 1.87515e-12 -2.31726e-12 4.420583e-13 -5.55112e-17
0.85 1.1 0.95 1.269272e-12 -1.71774e-12 4.483999e-13 -5.55112e-17
0.9 1.1 0.95 8.12174e-13 -1.26743e-12 4.547171e-13 -5.55112e-17
0.95 1.1 0.95 4.689051e-13 -9.37916e-13 4.689051e-13 -5.55112e-17
1.0 1.1 0.95 1.525145e-13 -7.07878e-13 5.54996e-13 -5.55112e-17
1.05 1.1 0.95 -6.56792e-13 -5.56444e-13 1.213431e-12 0.0
1.1 1.1 0.95 -5.74661e-12 -4.68514e-13 6.215516e-12 -1.11022e-16
0.0 1.1 1.0 9.525978e-11 -8.50928e-11 -1.01647e-11 -1.97065e-15
0.05 1.1 1.0 7.870468e-11 -7.09655e-11 -7.73885e-12 -5.55112e-17
0.1 1.1 1.0 6.488096e-11 -5.89568e-11 -5.92389e-12 -5.55112e-17
0.15 1.1 1.0 5.332714e-11 -4.87752e-11 -4.55157e-12 -5.55112e-17
0.2 1.1 1.0 4.367099e-11 -4.01674e-11 -3.50337e-12 -5.55112e-17
0.25 1.1 1.0 3.560783e-11 -3.29123e-11 -2.6954e-12 -5.55112e-17
0.3 1.1 1.0 2.888583e-11 -2.68177e-11 -2.06779e-12 -5.55112e-17
0.35 1.1 1.0 2.32951e-11 -2.17173e-11 -1.57732e-12 -5.55112e-17
0.4 1.1 1.0 1.865945e-11 -1.74669e-11 -1.19232e-12 -5.55112e-17
0.45 1.1 1.0 1.483013e-11 -1.39413e-11 -8.89229e-13 -5.55112e-17
0.5 1.1 1.0 1.168105e-11 -1.10316e-11 -6.5022e-13 -5.55112e-17
0.55 1.1 1.0 9.104967e-12 -8.64331e-12 -4.61578e-13 -5.55112e-17
0.6 1.1 1.0 7.01058e-12 -6.6982e-12 -3.12628e-13 -5.55112e-17
0.65 1.1 1.0 5.32009e-12 -5.12523e-12 -1.94989e-13 -5.55112e-17
0.7 1.1 1.0 3.967228e-12 -3.86491e-12 -1.02041e-13 -5.55112e-17
0.75 1.1 1.0 2.895586e-12 -2.86704e-12 -2.85347e-14 -5.55112e-17
0.8 1.1 1.0 2.057175e-12 -2.08678e-12 2.973362e-14 -5.55112e-17
0.85 1.1 1.0 1.411128e-12 -1.48725e-12 7.624339e-14 -5.55112e-17
0.9 1.1 1.0 9.221705e-13 -1.0365e-12 1.144208e-13 -5.55112e-17
0.95 1.1 1.0 5.54996e-13 -7.07878e-13 1.525145e-13 -5.55112e-17
1.0 1.1 1.0 2.386054e-13 -4.76952e-13 2.386054e-13 -5.55112e-17
1.05 1.1 1.0 -4.29482e-13 -3.26406e-13 7.55821e-13 0.0
1.1 1.1 1.0 -4.41018e-12 -2.38476e-13 4.648783e-12 -1.11022e-16
0.0 1.1 1.05 1.642409e-10 -8.49423e-11 -7.92967e-11 -2.02616e-15
0.05 1.1 1.05 1.312223e-10 -7.08149e-11 -6.04073e-11 -5.55112e-17
0.1 1.1 1.05 1.051995e-10 -5.88063e-11 -4.63933e-11 -5.55112e-17
0.15 1.1 1.05 8.451251e-11 -4.86247e-11 -3.58878e-11 -5.55112e-17
0.2 1.1 1.05 6.79459e-11 -4.00164e-11 -2.79291e-11 -5.55112e-17
0.25 1.1 1.05 5.460027e-11 -3.27618e-11 -2.18387e-11 -5.55112e-17
0.3 1.1 1.05 4.38025e-11 -2.66676e-11 -1.71353e-11 -5.55112e-17
0.35 1.1 1.05 3.504201e-11 -2.15663e-11 -1.34751e-11 -5.55112e-17
0.4 1.1 1.05 2.792562e-11 -1.73164e-11 -1.06094e-11 -5.55112e-17
0.45 1.1 1.05 2.214583e-11 -1.37899e-11 -8.35579e-12 -5.55112e-17
0.5 1.1 1.05 1.745846e-11 -1.08802e-11 -6.5785e-12 -5.55112e-17
0.55 1.1 1.05 1.366699e-11 -8.49276e-12 -5.17448e-12 -5.55112e-17
0.6 1.1 1.05 1.061146e-11 -6.54765e-12 -4.06438e-12 -5.55112e-17
0.65 1.1 1.05 8.160585e-12 -4.9738e-12 -3.18636e-12 -5.55112e-17
0.7 1.1 1.05 6.206033e-12 -3.71436e-12 -2.49172e-12 -5.55112e-17
0.75 1.1 1.05 4.658134e-12 -2.71605e-12 -1.94195e-12 -5.55112e-17
0.8 1.1 1.05 3.44249e-12 -1.93623e-12 -1.50645e-12 -5.55112e-17
0.85 1.1 1.05 2.497152e-12 -1.33626e-12 -1.16065e-12 -5.55112e-17
0.9 1.1 1.05 1.76988e-12 -8.85958e-13 -8.8416e-13 -5.55112e-17
0.95 1.1 1.05 1.213431e-12 -5.56444e-13 -6.56792e-13 -5.55112e-17
1.0 1.1 1.05 7.55821e-13 -3.26406e-13 -4.29482e-13 -5.55112e-17
1.05 1.1 1.05 8.773403e-14 -1.75415e-13 8.773403e-14 0.0
1.1 1.1 1.05 -3.07084e-12 -8.74856e-14 3.158576e-12 -1.11022e-16
0.0 1.1 1.1 6.79743e-10 -8.48543e-11 -5.94886e-10 -2.88658e-15
0.05 1.1 1.1 5.215178e-10 -7.0727e-11 -4.5079e-10 -1.38778e-16
0.1 1.1 1.1 4.032791e-10 -5.87188e-11 -3.44561e-10 -1.38778e-16
0.15 1.1 1.1 3.140377e-10 -4.85367e-11 -2.65501e-10 2.775558e-17
0.2 1.1 1.1 2.459857e-10 -3.99289e-11 -2.06057e-10 -1.38778e-16
0.25 1.1 1.1 1.935673e-10 -3.26743e-11 -1.60893e-10 -1.11022e-16
0.3 1.1 1.1 1.528149e-10 -2.65796e-11 -1.26235e-10 -1.11022e-16
0.35 1.1 1.1 1.208772e-10 -2.14793e-11 -9.9398e-11 -1.11022e-16
0.4 1.1 1.1 9.568606e-11 -1.72284e-11 -7.84575e-11 -1.11022e-16
0.45 1.1 1.1 7.572252e-11 -1.37024e-11 -6.20202e-11 -1.11022e-16
0.5 1.1 1.1 5.985408e-11 -1.07923e-11 -4.90619e-11 -1.11022e-16
0.55 1.1 1.1 4.722209e-11 -8.40483e-12 -3.88173e-11 -1.11022e-16
0.6 1.1 1.1 3.716453e-11 -6.45972e-12 -3.07052e-11 -1.11022e-16
0.65 1.1 1.1 2.916313e-11 -4.88631e-12 -2.42766e-11 -1.11022e-16
0.7 1.1 1.1 2.280724e-11 -3.62688e-12 -1.91807e-11 -1.11022e-16
0.75 1.1 1.1 1.776877e-11 -2.62856e-12 -1.51403e-11 -1.11022e-16
0.8 1.1 1.1 1.378419e-11 -1.8483e-12 -1.19359e-11 -1.11022e-16
0.85 1.1 1.1 1.064094e-11 -1.24833e-12 -9.39218e-12 -1.11022e-16
0.9 1.1 1.1 8.16623e-12 -7.98028e-13 -7.36824e-12 -1.11022e-16
0.95 1.1 1.1 6.215516e-12 -4.68514e-13 -5.74661e-12 -1.11022e-16
1.0 1.1 1.1 4.648783e-12 -2.38476e-13 -4.41018e-12 -1.11022e-16
1.05 1.1 1.1 3.158576e-12 -8.74856e-14 -3.07084e-12 -1.11022e-16
1.1 1.1 1.1 -1.61559e-27 0.0 -1.61559e-27 -1.38778e-16
