v(drain) v(gate) v(source) i(vd) i(vg) i(vs) i(vb)
0.95 1.1 0.8 9.393221e-13 -4.92406e-12 3.98474e-12 -1.11022e-16
1.0 1.1 0.8 6.278766e-14 -4.43512e-12 4.371887e-12 -5.55112e-17
1.05 1.1 0.8 -3.20428e-12 -4.11426e-12 7.318349e-12 -5.55112e-17
1.1 1.1 0.8 -2.53869e-11 -3.92775e-12 2.931459e-11 -1.11022e-16
0.0 1.1 0.85 1.803671e-10 -1.8297e-10 2.606225e-12 -4.02456e-15
0.05 1.1 0.85 1.503322e-10 -1.52949e-10 2.616743e-12 -1.11022e-16
0.1 1.1 0.85 1.248055e-10 -1.27431e-10 2.624821e-12 -1.11022e-16
0.15 1.1 0.85 1.031636e-10 -1.05795e-10 2.631071e-12 -1.11022e-16
0.2 1.1 0.85 8.486686e-11 -8.75029e-11 2.635937e-12 -1.11022e-16
0.25 1.1 0.85 6.944576e-11 -7.20857e-11 2.639741e-12 -1.11022e-16
0.3 1.1 0.85 5.649218e-11 -5.91351e-11 2.642725e-12 -1.11022e-16
0.35 1.1 0.85 4.56518e-11 -4.82969e-11 2.645068e-12 -1.11022e-16
0.4 1.1 0.85 3.661733e-11 -3.92644e-11 2.64691e-12 -1.11022e-16
0.45 1.1 0.85 2.912265e-11 -3.1771e-11 2.648359e-12 -1.11022e-16
0.5 1.1 0.85 2.29376e-11 -2.55871e-11 2.649499e-12 -1.11022e-16
0.55 1.1 0.85 1.786339e-11 -2.05138e-11 2.650396e-12 -1.11022e-16
0.6 1.1 0.85 1.372863e-11 -1.638e-11 2.651102e-12 -1.11022e-16
0.65 1.1 0.85 1.038576e-11 -1.30373e-11 2.65166e-12 -1.11022e-16
0.7 1.1 0.85 7.708004e-12 -1.03599e-11 2.652104e-12 -1.11022e-16
0.75 1.1 0.85 5.586603e-12 -8.23919e-12 2.652466e-12 -1.11022e-16
0.8 1.1 0.85 3.928441e-12 -6.58118e-12 2.652826e-12 -1.11022e-16
0.85 1.1 0.85 2.653626e-12 -5.30731e-12 2.653626e-12 -1.11022e-16
0.9 1.1 0.85 1.690788e-12 -4.34941e-12 2.658554e-12 -1.11022e-16
0.95 1.1 0.85 9.528128e-13 -3.64997e-12 2.697233e-12 -1.11022e-16
1.0 1.1 0.85 1.617191e-13 -3.1608e-12 2.99894e-12 -5.55112e-17
1.05 1.1 0.85 -2.46875e-12 -2.83995e-12 5.308805e-12 -5.55112e-17
1.1 1.1 0.85 -1.99765e-11 -2.65366e-12 2.263011e-11 -1.11022e-16
0.0 1.1 0.9 1.806896e-10 -1.82012e-10 1.325818e-12 -4.02456e-15
0.05 1.1 0.9 1.505821e-10 -1.51991e-10 1.408994e-12 -1.11022e-16
0.1 1.1 0.9 1.250001e-10 -1.26473e-10 1.472357e-12 -1.11022e-16
0.15 1.1 0.9 1.033157e-10 -1.04837e-10 1.521067e-12 -1.11022e-16
0.2 1.1 0.9 8.498608e-11 -8.65448e-11 1.558803e-12 -1.11022e-16
0.25 1.1 0.9 6.953938e-11 -7.11278e-11 1.588213e-12 -1.11022e-16
0.3 1.1 0.9 5.656576e-11 -5.8177e-11 1.611236e-12 -1.11022e-16
0.35 1.1 0.9 4.570965e-11 -4.7339e-11 1.62931e-12 -1.11022e-16
0.4 1.1 0.9 3.666281e-11 -3.83062e-11 1.643524e-12 -1.11022e-16
0.45 1.1 0.9 2.915839e-11 -3.08131e-11 1.654711e-12 -1.11022e-16
0.5 1.1 0.9 2.296567e-11 -2.46294e-11 1.663521e-12 -1.11022e-16
0.55 1.1 0.9 1.788542e-11 -1.95561e-11 1.670459e-12 -1.11022e-16
0.6 1.1 0.9 1.37459e-11 -1.54221e-11 1.675926e-12 -1.11022e-16
0.65 1.1 0.9 1.039928e-11 -1.20794e-11 1.680238e-12 -1.11022e-16
0.7 1.1 0.9 7.718553e-12 -9.40248e-12 1.683646e-12 -1.11022e-16
0.75 1.1 0.9 5.594801e-12 -7.28106e-12 1.686359e-12 -1.11022e-16
0.8 1.1 0.9 3.934779e-12 -5.6235e-12 1.688579e-12 -1.11022e-16
0.85 1.1 0.9 2.658554e-12 -4.34941e-12 1.690788e-12 -1.11022e-16
0.9 1.1 0.9 1.695717e-12 -3.39173e-12 1.695717e-12 -1.11022e-16
0.95 1.1 0.9 9.662547e-13 -2.69229e-12 1.725882e-12 -1.11022e-16
1.0 1.1 0.9 2.429355e-13 -2.2029e-12 1.959815e-12 -5.55112e-17
1.05 1.1 0.9 -1.88062e-12 -1.88227e-12 3.762767e-12 -5.55112e-17
1.1 1.1 0.9 -1.56715e-11 -1.69575e-12 1.736722e-11 -1.11022e-16
0.0 1.1 0.95 1.831902e-10 -1.81312e-10 -1.87416e-12 -4.02456e-15
0.05 1.1 0.95 1.525095e-10 -1.51292e-10 -1.2177e-12 -1.11022e-16
0.1 1.1 0.95 1.264952e-10 -1.25773e-10 -7.2206e-13 -1.11022e-16
0.15 1.1 0.95 1.044815e-10 -1.04138e-10 -3.44024e-13 -1.11022e-16
0.2 1.1 0.95 8.589864e-11 -8.58458e-11 -5.30501e-14 -1.11022e-16
0.25 1.1 0.95 7.025565e-11 -7.04283e-11 1.726434e-13 -1.11022e-16
0.3 1.1 0.95 5.712894e-11 -5.74778e-11 3.487655e-13 -1.11022e-16
0.35 1.1 0.95 4.615285e-11 -4.66398e-11 4.868104e-13 -1.11022e-16
0.4 1.1 0.95 3.701171e-11 -3.7607e-11 5.95325e-13 -1.11022e-16
0.45 1.1 0.95 2.943303e-11 -3.01141e-11 6.807724e-13 -1.11022e-16
0.5 1.1 0.95 2.318178e-11 -2.393e-11 7.48115e-13 -1.11022e-16
0.55 1.1 0.95 1.805537e-11 -1.88569e-11 8.012107e-13 -1.11022e-16
0.6 1.1 0.95 1.387944e-11 -1.47227e-11 8.430846e-13 -1.11022e-16
0.65 1.1 0.95 1.05041e-11 -1.13805e-11 8.761219e-13 -1.11022e-16
0.7 1.1 0.95 7.800691e-12 -8.70304e-12 9.022114e-13 -1.11022e-16
0.75 1.1 0.95 5.659001e-12 -6.58185e-12 9.228625e-13 -1.11022e-16
0.8 1.1 0.95 3.98474e-12 -4.92406e-12 9.393221e-13 -1.11022e-16
0.85 1.1 0.95 2.697233e-12 -3.64997e-12 9.528128e-13 -1.11022e-16
0.9 1.1 0.95 1.725882e-12 -2.69229e-12 9.662547e-13 -1.11022e-16
0.95 1.1 0.95 9.964202e-13 -1.99307e-12 9.964202e-13 -1.11022e-16
1.0 1.1 0.95 3.239924e-13 -1.50346e-12 1.179461e-12 -5.55112e-17
1.05 1.1 0.95 -1.39693e-12 -1.18283e-12 2.57978e-12 -5.55112e-17
1.1 1.1 0.95 -1.22221e-11 -9.96536e-13 1.321852e-11 -1.11022e-16
0.0 1.1 1.0 2.024467e-10 -1.80823e-10 -2.162e-11 -3.9968e-15
0.05 1.1 1.0 1.672628e-10 -1.50802e-10 -1.64604e-11 -1.11022e-16
0.1 1.1 1.0 1.378839e-10 -1.25284e-10 -1.26001e-11 -1.11022e-16
0.15 1.1 1.0 1.133294e-10 -1.03648e-10 -9.68132e-12 -1.11022e-16
0.2 1.1 1.0 9.280809e-11 -8.53564e-11 -7.45189e-12 -1.11022e-16
0.25 1.1 1.0 7.567231e-11 -6.99392e-11 -5.73341e-12 -1.11022e-16
0.3 1.1 1.0 6.138685e-11 -5.69882e-11 -4.39854e-12 -1.11022e-16
0.35 1.1 1.0 4.95056e-11 -4.61502e-11 -3.35533e-12 -1.11022e-16
0.4 1.1 1.0 3.96541e-11 -3.71176e-11 -2.53646e-12 -1.11022e-16
0.45 1.1 1.0 3.151623e-11 -2.96245e-11 -1.89181e-12 -1.11022e-16
0.5 1.1 1.0 2.482396e-11 -2.34404e-11 -1.38345e-12 -1.11022e-16
0.55 1.1 1.0 1.934941e-11 -1.83673e-11 -9.82218e-13 -1.11022e-16
0.6 1.1 1.0 1.489855e-11 -1.42333e-11 -6.65409e-13 -1.11022e-16
0.65 1.1 1.0 1.130603e-11 -1.08908e-11 -4.15195e-13 -1.11022e-16
0.7 1.1 1.0 8.431013e-12 -8.21365e-12 -2.17498e-13 -1.11022e-16
0.75 1.1 1.0 6.153627e-12 -6.09224e-12 -6.11507e-14 -1.11022e-16
0.8 1.1 1.0 4.371887e-12 -4.43512e-12 6.278766e-14 -1.11022e-16
0.85 1.1 1.0 2.99894e-12 -3.1608e-12 1.617191e-13 -1.11022e-16
0.9 1.1 1.0 1.959815e-12 -2.2029e-12 2.429355e-13 -1.11022e-16
0.95 1.1 1.0 1.179461e-12 -1.50346e-12 3.239924e-13 -1.11022e-16
1.0 1.1 1.0 5.070332e-13 -1.01408e-12 5.070332e-13 -5.55112e-17
1.05 1.1 1.0 -9.13247e-13 -6.93889e-13 1.606712e-12 -5.55112e-17
1.1 1.1 1.0 -9.37904e-12 -5.0715e-13 9.886072e-12 -1.11022e-16
0.0 1.1 1.05 3.491632e-10 -1.80502e-10 -1.68657e-10 -3.91354e-15
0.05 1.1 1.05 2.789633e-10 -1.50482e-10 -1.28482e-10 -5.55112e-17
0.1 1.1 1.05 2.236382e-10 -1.24963e-10 -9.8675e-11 -5.55112e-17
0.15 1.1 1.05 1.796584e-10 -1.03328e-10 -7.6331e-11 -1.11022e-16
0.2 1.1 1.05 1.444392e-10 -8.50355e-11 -5.94036e-11 -1.11022e-16
0.25 1.1 1.05 1.16068e-10 -6.96183e-11 -4.64497e-11 -1.11022e-16
0.3 1.1 1.05 9.311374e-11 -5.66678e-11 -3.6446e-11 -1.11022e-16
0.35 1.1 1.05 7.449063e-11 -4.58298e-11 -2.8661e-11 -1.11022e-16
0.4 1.1 1.05 5.936276e-11 -3.67972e-11 -2.25657e-11 -1.11022e-16
0.45 1.1 1.05 4.707633e-11 -2.93041e-11 -1.77725e-11 -1.11022e-16
0.5 1.1 1.05 3.711223e-11 -2.31197e-11 -1.39923e-11 -1.11022e-16
0.55 1.1 1.05 2.905263e-11 -1.80467e-11 -1.1006e-11 -1.11022e-16
0.6 1.1 1.05 2.255746e-11 -1.39124e-11 -8.64492e-12 -1.11022e-16
0.65 1.1 1.05 1.734762e-11 -1.05704e-11 -6.77739e-12 -1.11022e-16
0.7 1.1 1.05 1.319283e-11 -7.89302e-12 -5.29992e-12 -1.11022e-16
0.75 1.1 1.05 9.902462e-12 -5.77205e-12 -4.13059e-12 -1.11022e-16
0.8 1.1 1.05 7.318349e-12 -4.11426e-12 -3.20428e-12 -1.11022e-16
0.85 1.1 1.05 5.308805e-12 -2.83995e-12 -2.46875e-12 -1.11022e-16
0.9 1.1 1.05 3.762767e-12 -1.88227e-12 -1.88062e-12 -1.11022e-16
0.95 1.1 1.05 2.57978e-12 -1.18283e-12 -1.39693e-12 -1.11022e-16
1.0 1.1 1.05 1.606712e-12 -6.93889e-13 -9.13247e-13 -5.55112e-17
1.05 1.1 1.05 1.86432e-13 -3.73035e-13 1.86432e-13 -5.55112e-17
1.1 1.1 1.05 -6.52913e-12 -1.86517e-13 6.715557e-12 -1.11022e-16
0.0 1.1 1.1 1.445587e-09 -1.80316e-10 -1.26527e-09 -6.05072e-15
0.05 1.1 1.1 1.109087e-09 -1.50295e-10 -9.58792e-10 -4.44089e-16
0.1 1.1 1.1 8.576295e-10 -1.24777e-10 -7.32853e-10 -1.38778e-16
0.15 1.1 1.1 6.678414e-10 -1.03141e-10 -5.647e-10 -1.11022e-16
0.2 1.1 1.1 5.231177e-10 -8.48495e-11 -4.38269e-10 -1.11022e-16
0.25 1.1 1.1 4.116422e-10 -6.9432e-11 -3.4221e-10 -1.11022e-16
0.3 1.1 1.1 3.249768e-10 -5.64813e-11 -2.68495e-10 -1.11022e-16
0.35 1.1 1.1 2.570574e-10 -4.56433e-11 -2.11414e-10 -1.11022e-16
0.4 1.1 1.1 2.034858e-10 -3.66107e-11 -1.66875e-10 -1.38778e-16
0.45 1.1 1.1 1.610314e-10 -2.91176e-11 -1.31914e-10 -1.38778e-16
0.5 1.1 1.1 1.272858e-10 -2.29334e-11 -1.04352e-10 -1.38778e-16
0.55 1.1 1.1 1.004229e-10 -1.78604e-11 -8.25627e-11 -1.38778e-16
0.6 1.1 1.1 7.90347e-11 -1.37261e-11 -6.53086e-11 -1.38778e-16
0.65 1.1 1.1 6.201914e-11 -1.03839e-11 -5.16353e-11 -1.38778e-16
0.7 1.1 1.1 4.850288e-11 -7.7065e-12 -4.07964e-11 -1.38778e-16
0.75 1.1 1.1 3.778817e-11 -5.58531e-12 -3.22027e-11 -1.38778e-16
0.8 1.1 1.1 2.931459e-11 -3.92775e-12 -2.53869e-11 -1.38778e-16
0.85 1.1 1.1 2.263011e-11 -2.65366e-12 -1.99765e-11 -1.38778e-16
0.9 1.1 1.1 1.736722e-11 -1.69575e-12 -1.56715e-11 -1.38778e-16
0.95 1.1 1.1 1.321852e-11 -9.96536e-13 -1.22221e-11 -1.38778e-16
1.0 1.1 1.1 9.886072e-12 -5.0715e-13 -9.37904e-12 -1.11022e-16
1.05 1.1 1.1 6.715557e-12 -1.86517e-13 -6.52913e-12 -1.11022e-16
1.1 1.1 1.1 1.696366e-26 0.0 -8.88573e-27 -1.11022e-16
